Date;Natural_Gas_Price;Natura lGasVol.;Crude oilPrice;CrudeoilVol.;CopperPrice;CopperVol.;BitcoinPrice;BitcoinVol;PlatinumPrice;EthereumPrice;EthereumVol.;S&P500Price;Nasdaq100Price;ApplePrice;TeslaPrice;MicrosoftPrice;SilverPrice;SilverVol.;GooglePrice;NvidiaPrice;BerkshirePrice;BerkshireVol.;NetflixPrice;AmazonPrice;MetaVol.;GoldVol.;
8/04/2022;6.278;188340;98.26;310080;4.7365;240;42,275.00;467830000;975.6;3,193.93;654820;4,488.28;14,327.26;170.09;341.83;296.97;24.823;50940;133.29;231.19;5,29,000;2130;355.88;154.46;222.33;1,945.60;142500
7/04/2022;6.359;199510;96.03;367320;4.704;100;43,448.00;390850000;958;3,228.84;569390;4,500.21;14,531.81;172.14;352.42;301.37;24.735;48610;135.89;242.08;5,19,760;2000;362.15;157.78;222.95;1,937.80;122810
6/04/2022;6.029;166720;96.23;366040;4.7335;110;43,173.00;649520000;953.1;3,169.58;950590;4,481.15;14,498.89;171.83;348.59;299.5;24.458;47180;136.55;244.07;5,17,002;2050;368.35;158.76;223.3;1,923.10;153970
5/04/2022;6.032;158220;101.96;280280;4.7885;140;45,506.00;421110000;973.1;3,406.78;500270;4,525.12;14,820.64;175.06;363.75;310.88;24.534;49220;140.59;259.31;5,16,000;2400;380.15;164.06;231.84;1,927.50;147260
4/04/2022;5.712;137180;103.28;288130;4.7665;120;46,629.00;446120000;991;3,520.41;547680;4,582.64;15,159.58;178.44;381.82;314.97;24.59;41510;142.97;273.6;5,18,714;4040;391.5;168.35;233.89;1,934.00;108440
1/04/2022;5.72;178520;99.27;324780;4.6785;30;46,297.00;632930000;988.6;3,456.18;649920;4,545.86;14,861.21;174.31;361.53;309.42;24.654;44250;140.15;267.12;5,27,760;2610;373.47;163.56;224.85;1,923.70;135150
31/03/2022;5.642;159720;100.28;450850;4.738;40;45,525.00;520000000;995.8;3,282.35;545440;4,530.41;14,838.49;174.61;359.2;308.31;25.133;36610;139.07;272.86;5,28,921;2330;374.59;163;222.36;1,954.00;155300
30/03/2022;5.605;117850;107.82;284540;4.733;40;47,075.00;467760000;1,001.20;3,385.64;425380;4,602.45;15,071.55;177.77;364.66;313.86;25.113;38790;141.94;276.9;5,36,440;2330;381.47;166.3;227.85;1,939.00;136040
29/03/2022;5.336;2270;104.24;387200;4.711;40;47,449.00;478820000;977;3,401.89;570030;4,631.60;15,239.32;178.96;366.52;315.41;24.736;76190;142.51;286.56;5,32,011;3700;391.82;169.31;229.86;1,912.20;128050
28/03/2022;5.508;33910;105.96;372250;4.712;30;47,105.00;610270000;993.8;3,329.38;628910;4,575.52;14,987.40;175.6;363.95;310.7;25.196;46260;141.46;282.19;5,39,180;3810;378.51;168.99;223.59;1,939.80;181370
25/03/2022;5.571;29470;113.9;320300;4.6855;40;44,331.00;494090000;1,010.70;3,103.51;583250;4,543.04;14,754.31;174.72;336.88;303.68;25.615;37910;141.67;276.92;5,38,949;2640;373.85;164.77;221.82;1,954.20;147900
24/03/2022;5.401;84230;112.34;307240;4.726;140;44,013.00;491660000;1,033.70;3,109.25;699580;4,520.16;14,765.69;174.07;337.97;304.1;25.92;61000;141.57;281.5;5,28,817;2100;375.71;163.65;219.57;1,962.20;181200
23/03/2022;5.232;74540;114.93;289180;4.7495;80;42,912.00;433960000;1,023.30;3,036.12;536630;4,456.23;14,447.55;170.21;333.04;299.49;25.189;34150;138.28;256.34;5,21,781;2950;374.49;163.41;213.46;1,937.30;153310
22/03/2022;5.187;122750;111.76;22940;4.6805;20;42,373.00;537060000;1,026.60;2,969.64;716470;4,511.61;14,654.33;168.82;331.33;304.06;24.904;45760;139.87;265.24;5,25,854;3730;382.92;164.89;216.65;1,921.50;153280
21/03/2022;4.9;75460;112.12;77220;4.6885;30;41,022.00;406620000;1,045.30;2,891.63;546610;4,461.18;14,376.09;165.38;307.05;299.16;25.313;34840;136.1;267.34;5,25,000;3320;374.59;161.49;211.49;1,929.50;146410
18/03/2022;4.863;67270;104.7;74250;4.7395;39260;41,767.80;2310000000;1,036.10;2,939.76;1590000000;4,463.09;14,420.08;163.98;301.8;300.43;25.087;38060;136.13;264.53;5,12,991;3490;380.6;161.25;216.49;1,929.30;150880
17/03/2022;4.99;93840;102.98;210760;4.702;45490;40,914.80;1900000000;1,030.80;2,812.29;1060000000;4,411.67;14,118.60;160.62;290.53;295.22;25.616;40140;133.84;247.66;5,18,438;2940;371.4;157.24;207.84;1,943.20;149830
16/03/2022;4.748;80520;95.04;293950;4.6005;46020;41,118.70;4470000000;1,007.80;2,773.94;1790000000;4,357.95;13,956.78;159.59;280.08;294.39;24.71;46300;133.28;244.96;5,04,036;2520;357.53;153.1;203.63;1,909.20;195460
15/03/2022;4.568;86940;96.44;401690;4.513;47630;39,285.70;2250000000;1,002.60;2,617.43;1190000000;4,262.45;13,458.56;155.09;267.3;287.15;25.158;47790;129.2;229.73;4,98,160;2610;343.75;147.37;192.03;1,929.70;220370
14/03/2022;4.658;73960;103.01;344180;4.523;50650;39,671.10;2330000000;1,050.80;2,589.30;991820000;4,173.11;13,046.64;150.62;255.46;276.44;25.298;52360;125.95;213.3;4,93,785;2920;331.01;141.85;186.63;1,960.80;162200
11/03/2022;4.725;84510;109.33;368190;4.6255;40580;38,730.20;2790000000;1,086.10;2,556.96;1280000000;4,204.31;13,301.83;154.73;265.12;280.07;26.16;51550;129.87;221;4,89,802;1790;340.32;145.52;187.61;1,985.00;262090
10/03/2022;4.631;81810;106.02;437920;4.6525;45460;39,416.30;3620000000;1,092.80;2,606.50;1460000000;4,259.52;13,591.00;158.52;279.43;285.59;26.256;55850;132.43;226.58;4,87,820;1580;356.77;146.82;195.21;2,000.40;303270
9/03/2022;4.526;95130;108.7;594770;4.5725;60810;41,929.00;3600000000;1,105.80;2,726.94;1520000000;4,277.88;13,742.20;162.95;286.32;288.5;25.816;87110;133.42;230.14;4,88,245;1660;358.79;139.28;198.5;1,988.20;360350
8/03/2022;4.527;159170;123.7;583110;4.71;89600;38,744.80;2670000000;1,151.40;2,577.21;1440000000;4,170.62;13,267.60;157.44;274.8;275.85;26.895;127210;127.1;215.14;4,78,025;2050;341.76;136.01;190.29;2,043.30;447650
7/03/2022;4.833;130860;119.4;576020;4.731;96670;38,024.80;3020000000;1,116.00;2,492.53;1580000000;4,201.09;13,319.38;159.3;268.19;278.91;25.72;81500;126.38;213.52;4,84,527;2360;350.26;137.45;187.47;1,995.90;372190
4/03/2022;5.016;125390;115.68;493880;4.9375;97430;39,142.70;3210000000;1,116.60;2,622.15;1500000000;4,328.87;13,837.83;163.17;279.43;289.86;25.789;70860;131.91;229.36;4,87,440;1970;361.73;145.64;200.06;1,966.60;241530
3/03/2022;4.722;137150;107.67;592030;4.7815;91700;42,463.00;74110;1,080.90;2,834.91;521360;4,363.49;14,035.21;166.23;279.76;295.92;25.212;57470;133.9;237.14;4,91,245;1920;368.07;147.9;202.97;1,935.90;180210
2/03/2022;4.762;141690;110.6;651850;4.6655;79620;43,912.80;80820;1,068.20;2,947.14;740370;4,386.54;14,243.69;166.56;293.3;300.19;25.19;69470;134.57;242.2;4,86,109;1620;380.03;152.05;208.11;1,922.30;227980
1/03/2022;4.573;112550;103.41;698810;4.5965;69000;44,420.30;90670;1,052.90;2,975.81;828620;4,306.26;14,005.99;163.2;288.12;294.95;25.541;68560;134.06;234.77;4,75,879;1820;386.24;151.14;203.49;1,943.80;224000
28/02/2022;4.402;107190;95.72;490800;4.4545;59500;43,188.20;108070;1,039.80;2,922.50;899190;4,373.79;14,237.81;165.12;290.14;298.79;24.366;55280;135.06;243.85;4,76,205;2430;394.52;153.56;211.03;1,900.70;249270
25/02/2022;4.47;114860;91.59;523790;4.485;57820;39,209.60;83780;1,051.10;2,767.53;828870;4,384.62;14,189.16;164.85;269.96;297.31;24.017;67320;134.46;241.57;4,79,345;2160;390.8;153.79;210.48;1,887.60;229780
24/02/2022;4.568;3540;92.81;872240;4.458;880;38,339.20;180470;1,062.40;2,596.52;1850000;4,288.70;13,974.67;162.74;266.92;294.59;24.687;107560;132.69;237.48;4,62,110;2750;390.03;151.36;207.6;1,926.30;423050
23/02/2022;4.623;47180;92.1;440570;4.4855;1120;37,224.60;64840;1,092.40;2,578.15;636500;4,225.50;13,509.43;160.07;254.68;280.27;24.553;62690;127.59;223.87;4,65,515;1710;367.46;144.83;198.45;1,910.40;154840
18/02/2022;4.431;73220;91.07;150380;4.524;190;40,000.10;64960;1,077.40;2,779.56;623190;4,348.87;14,009.54;167.3;285.66;287.93;23.992;52870;130.4;236.42;4,72,257;1530;391.29;152.6;206.16;1,899.80;161750
17/02/2022;4.486;117790;91.76;212550;4.5265;250;40,552.80;72630;1,091.90;2,894.03;661980;4,380.26;14,171.74;168.88;292.12;290.73;23.875;60050;132.54;245.07;4,70,655;1430;386.67;154.65;207.71;1,902.00;268550
16/02/2022;4.717;155480;93.66;401450;4.5395;330;43,883.60;41400;1,062.90;3,118.90;416700;4,475.01;14,603.64;172.55;307.8;299.5;23.605;47870;137.74;265.11;4,74,444;1290;398.08;158.1;216.54;1,871.50;141490
15/02/2022;4.306;141950;92.07;442640;4.5345;210;44,544.40;56340;1,020.20;3,182.27;540040;4,471.07;14,620.82;172.79;307.48;300.47;23.342;61870;136.61;264.95;4,73,980;1510;407.46;156.51;221;1,856.20;214880
14/02/2022;4.195;121200;95.46;467070;4.507;180;42,550.30;53600;1,028.70;2,929.31;477240;4,401.67;14,268.59;168.88;291.92;295;23.848;57090;135.53;242.67;4,72,410;2180;396.57;155.17;217.7;1,869.40;231020
11/02/2022;3.941;177370;93.1;554420;4.5085;480;42,388.40;69950;1,019.60;2,927.63;607930;4,418.64;14,253.84;168.64;286.67;295.04;23.369;77040;134.28;239.49;4,79,370;1630;391.31;153.29;219.55;1,842.10;239090
10/02/2022;3.959;141740;89.88;492090;4.658;550;43,521.00;89690;1,043.00;3,071.83;742540;4,504.06;14,705.64;172.12;301.52;302.38;23.522;77910;138.62;258.24;4,80,105;1770;406.27;159;228.07;1,837.40;227460
9/02/2022;4.009;154600;89.66;445620;4.602;310;44,388.90;50920;1,038.10;3,243.62;477820;4,587.18;15,056.96;176.28;310.67;311.21;23.341;52980;141.59;267.05;4,83,900;1830;412.89;161.19;232;1,836.60;136720
8/02/2022;4.248;154440;89.36;467390;4.4645;280;44,038.20;92880;1,036.90;3,115.88;664450;4,521.54;14,747.03;174.83;307.33;304.56;23.2;52510;139.4;251.08;4,82,030;1660;403.53;161.41;220.18;1,827.90;142410
7/02/2022;4.232;192860;91.32;497750;4.4675;320;43,833.90;76600;1,020.70;3,140.18;568420;4,483.87;14,571.25;171.66;302.45;300.95;23.076;58940;139.2;247.28;4,74,900;1960;402.1;157.94;224.91;1,821.80;139810
4/02/2022;4.572;152120;92.31;410930;4.49;200;41,567.60;95490;1,024.60;2,994.99;908750;4,500.54;14,694.35;172.39;307.77;305.94;22.475;47760;143.29;243.19;4,73,364;2010;410.17;157.64;237.09;1,807.80;177710
3/02/2022;4.888;205840;90.27;465770;4.472;120;37,287.80;50350;1,030.30;2,692.80;549270;4,477.44;14,501.11;172.9;297.05;301.25;22.375;55030;143.09;239.48;4,72,536;1590;405.6;138.85;237.76;1,804.10;173720
2/02/2022;5.501;305900;88.26;456860;4.4935;220;36,890.20;53740;1,043.20;2,681.00;602400;4,589.32;15,139.74;175.84;301.89;313.46;22.707;38340;148;252.42;4,79,500;1880;429.48;150.61;323;1,810.30;123020
1/02/2022;4.751;140790;88.2;376840;4.4315;180;38,709.70;55200;1,022.60;2,787.16;521740;4,546.54;15,019.68;174.61;310.42;308.76;22.595;48400;137.64;246.38;4,71,184;1930;457.13;151.19;319;1,801.50;128880
31/01/2022;4.874;156750;88.15;359080;4.3265;170;38,498.60;61270;1,019.90;2,686.82;601730;4,515.55;14,930.05;174.78;312.24;310.98;22.393;38420;135.3;244.86;4,69,805;2580;427.14;149.57;313.26;1,796.40;139420
28/01/2022;4.639;263420;86.82;436170;4.3125;460;37,745.10;69450;1,006.40;2,545.95;634500;4,431.85;14,454.61;170.33;282.12;308.26;22.301;63810;133.35;228.4;4,69,880;2000;384.36;143.98;301.71;1,786.60;217150
27/01/2022;4.283;7180;86.61;427800;4.4235;69840;37,164.30;83520;1,021.80;2,424.66;774540;4,326.50;14,003.11;159.22;276.37;299.84;22.676;82120;129.01;219.44;4,61,200;1920;386.7;139.64;294.64;1,793.10;196040
26/01/2022;4.277;44320;87.35;459640;4.515;62130;36,800.40;107870;1,045.90;2,461.41;1050000;4,349.93;14,172.76;159.69;312.47;296.71;23.807;55620;129.23;227.72;4,63,652;1980;359.7;138.87;294.63;1,829.70;270030
25/01/2022;4.053;23440;85.6;507220;4.45;54590;36,950.60;79680;1,025.50;2,458.07;656030;4,356.45;14,149.12;159.78;306.13;288.49;23.896;53180;126.93;223.24;4,61,919;2060;366.42;139.99;300.15;1,852.50;197800
24/01/2022;4.027;47100;83.31;511700;4.4125;79000;36,686.30;153770;1,020.30;2,441.01;1560000;4,410.13;14,509.58;161.62;310;296.37;23.8;72350;130.8;233.72;4,56,901;3720;387.15;144.54;308.71;1,841.70;244330
21/01/2022;3.999;70260;85.14;509100;4.524;68200;36,475.50;155800;1,035.10;2,571.29;1420000;4,397.93;14,438.40;162.41;314.63;296.03;24.32;62050;130.35;233.74;4,58,675;2330;397.5;142.64;303.17;1,831.80;225250
20/01/2022;3.802;104200;86.9;30390;4.5825;73190;40,715.90;65280;1,050.80;3,004.72;481080;4,482.73;14,846.46;164.51;332.09;301.6;24.716;75610;133.31;241.5;4,67,390;1770;508.25;151.67;316.56;1,842.60;233860
19/01/2022;4.031;116540;86.96;113150;4.47;61270;41,677.80;53770;1,028.40;3,083.65;459810;4,532.76;15,047.84;166.23;331.88;303.33;24.231;73900;135.12;250.67;4,73,440;1780;515.86;156.3;319.59;1,843.20;318490
14/01/2022;4.262;108860;83.82;364440;4.4205;70020;43,073.30;50500;964.6;3,307.90;415180;4,662.85;15,611.59;173.07;349.87;310.2;22.918;50670;139.48;269.42;4,85,379;2010;525.69;162.14;331.9;1,816.50;174940
13/01/2022;4.27;221610;82.12;364770;4.546;62790;42,560.00;53420;972.2;3,238.03;462810;4,659.02;15,495.62;172.19;343.85;304.8;23.162;53380;138.59;265.75;4,83,872;1820;519.2;161.21;326.48;1,821.40;215520
12/01/2022;4.857;217500;82.64;420620;4.5765;106930;43,901.00;53950;980.1;3,370.89;530960;4,726.35;15,905.10;175.53;368.74;318.27;23.207;55760;141.43;279.99;4,81,700;1730;537.22;165.21;333.26;1,827.30;192980
11/01/2022;4.249;121620;81.22;481820;4.429;46660;42,733.20;61780;973.2;3,237.89;505210;4,713.07;15,844.12;175.08;354.8;314.98;22.812;48870;139.74;278.17;4,80,340;1700;540.84;165.36;334.37;1,818.50;184150
10/01/2022;4.079;177630;78.23;389960;4.352;45320;41,832.20;85500;933.6;3,085.43;804380;4,670.29;15,614.43;172.19;352.71;314.27;22.462;44530;138.67;274;4,77,165;2640;539.85;161.49;328.07;1,798.80;173040
7/01/2022;3.916;127010;78.9;414430;4.41;46400;41,546.70;88360;956.5;3,195.31;979250;4,677.02;15,592.19;172.17;342.32;314.04;22.409;57760;137.02;272.47;4,80,000;2430;541.06;162.55;331.79;1,797.40;238930
6/01/2022;3.812;116580;79.46;476670;4.3545;56250;43,097.50;63080;960.7;3,407.77;701890;4,696.05;15,765.36;172;354.9;313.88;22.19;73890;137.75;281.78;4,73,153;1870;553.29;163.25;332.46;1,789.20;238640
5/01/2022;3.882;96810;77.85;397900;4.4135;51730;43,425.90;83740;1,001.90;3,535.86;582710;4,700.58;15,771.77;174.92;362.71;316.38;23.17;41190;137.77;276.04;4,67,274;2200;567.52;164.36;324.17;1,825.10;173340
4/01/2022;3.717;133390;76.99;372850;4.475;55940;45,837.30;55590;971.2;3,789.52;415810;4,793.54;16,279.73;179.7;383.2;329.01;23.056;44910;144.4;292.9;4,65,725;2290;591.15;167.52;336.53;1,814.60;167710
3/01/2022;3.815;99070;76.08;317630;4.4215;38420;46,430.20;41060;954;3,764.24;338510;4,796.56;16,501.77;182.01;399.93;334.75;22.81;46320;144.99;301.21;4,54,300;2740;597.37;170.4;338.54;1,800.10;168310
31/12/2021;3.73;93100;75.21;237120;4.4635;36980;46,219.50;58180;966.2;3,677.85;405650;4,766.18;16,320.08;177.57;352.26;336.32;23.352;30390;144.85;294.11;4,50,662;1450;602.44;166.72;336.35;1,828.60;106600
30/12/2021;3.561;124670;76.99;231160;4.3925;35140;47,123.30;60960;964.6;3,709.57;355720;4,778.73;16,429.10;178.2;356.78;339.32;23.06;30540;146.2;295.86;4,52,700;1560;612.09;168.64;344.36;1,814.10;113430
29/12/2021;4.024;4820;76.56;283560;4.41;810;46,461.70;63920;969.7;3,627.93;456030;4,793.06;16,491.01;179.38;362.06;341.95;22.858;40030;146.65;300.01;4,52,102;1420;610.54;169.2;342.94;1,805.80;138690
28/12/2021;4.055;35640;75.98;249730;4.4295;310;47,545.20;74390;979.8;3,791.69;527230;4,786.36;16,488.66;179.29;362.82;341.25;23.121;42750;146.69;303.22;4,49,570;1480;610.71;170.66;346.22;1,810.90;100540
27/12/2021;4.06;38910;75.57;268490;4.4695;160;50,678.20;43900;971;4,036.24;313320;4,791.19;16,567.50;180.33;364.65;342.45;22.989;39290;147.91;309.45;4,47,110;2520;613.12;169.67;346.18;1,808.80;84230
23/12/2021;3.731;82230;73.79;270220;4.3895;280;50,801.00;56240;972.2;4,110.14;573180;4,725.78;16,308.21;176.28;355.67;334.69;22.94;33910;146.92;296.4;4,44,654;1510;614.09;171.07;335.24;1,811.70;104840
22/12/2021;3.976;86620;72.76;306710;4.389;400;48,599.70;40890;963.7;3,979.54;426430;4,696.56;16,180.14;175.64;336.29;333.2;22.819;35700;146.41;294;4,44,588;1150;614.24;171.04;330.45;1,802.20;110410
21/12/2021;3.869;128440;71.12;358780;4.3425;200;48,902.00;57880;924.4;4,016.59;496710;4,649.23;15,986.28;172.99;312.84;327.29;22.529;45670;143.47;290.75;4,43,000;1350;604.92;170.42;334.2;1,788.70;134150
20/12/2021;3.834;128580;68.23;36730;4.29;330;46,895.20;57530;922.6;3,938.80;531110;4,568.02;15,627.64;169.75;299.98;319.91;22.291;35060;141.61;277.19;4,37,445;1760;593.74;167.08;325.45;1,794.60;105390
17/12/2021;3.69;101630;70.86;78130;4.2925;160;46,172.20;67500;932.9;3,878.29;654900;4,620.64;15,801.46;171.14;310.86;323.8;22.533;39310;141.73;278.01;4,43,304;2330;586.73;170.02;333.79;1,804.90;156610
16/12/2021;3.766;122850;72.38;142540;4.3025;280;47,628.20;48200;927.1;3,956.62;512120;4,668.67;15,863.94;172.26;308.97;324.9;22.485;56370;144.45;283.87;4,54,550;2230;591.06;168.87;334.9;1,798.20;167780
15/12/2021;3.802;110310;70.87;294340;4.1805;220;48,871.50;80280;894.1;4,019.24;821220;4,709.84;16,289.59;179.3;325.33;334.65;21.545;65040;146.44;304.59;4,43,702;2490;605.04;173.31;341.66;1,764.50;161100
14/12/2021;3.747;116830;70.73;359450;4.255;60;48,366.50;62540;911;3,861.55;577610;4,634.09;15,914.90;174.33;319.5;328.34;21.924;52450;143.91;283.37;4,46,104;2200;597.99;169.09;333.74;1,772.30;153250
13/12/2021;3.794;162590;71.29;406600;4.2815;80;46,703.60;80370;924.9;3,781.94;891670;4,669.15;16,082.55;175.74;322.14;339.4;22.328;31880;145.83;281.61;4,37,730;2090;604.56;169.57;334.49;1,788.30;106060
10/12/2021;3.925;133280;71.67;397880;4.285;140;47,137.20;68060;935.1;3,903.48;798120;4,712.02;16,331.98;179.45;339.01;342.54;22.195;43900;148;301.98;4,35,000;1570;611.66;172.21;329.75;1,784.80;142000
9/12/2021;3.814;141110;70.94;393210;4.332;90;47,596.60;58690;938.6;4,107.69;642170;4,667.45;16,149.57;174.56;334.6;333.1;22.013;58890;147.64;304.9;4,28,402;1340;611;174.17;329.82;1,776.70;123970
8/12/2021;3.815;146870;72.36;464850;4.3925;180;50,473.90;55590;957;4,435.74;574330;4,701.21;16,394.34;175.08;356.32;334.97;22.432;28910;148.19;318.26;4,27,405;1150;628.08;176.16;330.56;1,785.50;109690
7/12/2021;3.708;162970;72.05;496530;4.339;40;50,595.20;56290;951;4,307.08;550780;4,686.75;16,325.66;171.18;350.58;334.92;22.523;38830;147.27;324.27;4,29,830;1260;625.58;176.16;322.81;1,784.70;129890
6/12/2021;3.657;176720;69.49;401060;4.3375;50;50,562.10;89680;937.4;4,353.31;993790;4,591.67;15,846.16;165.32;336.34;326.19;22.263;41150;143.15;300.37;4,26,200;1660;612.69;171.37;317.87;1,779.50;104480
3/12/2021;4.132;124770;66.26;449970;4.266;300;53,631.50;89200;927.1;4,219.30;942770;4,538.43;15,712.04;161.84;338.32;323.01;22.481;54130;142;306.93;4,18,676;1740;602.13;169.49;306.84;1,783.90;175180
2/12/2021;4.056;145510;66.5;668290;4.2995;160;56,496.00;54940;934;4,512.90;608070;4,577.10;15,990.76;163.76;361.53;329.49;22.316;45190;142.97;321.26;4,20,566;1250;616.47;171.87;310.39;1,762.70;172720
1/12/2021;4.258;171940;65.57;602450;4.247;120;57,210.30;66750;936.6;4,583.28;669180;4,513.04;15,877.72;164.77;365;330.08;22.339;65420;141.05;314.35;4,15,660;2040;617.77;172.19;310.6;1,784.30;180340
30/11/2021;4.567;171820;66.18;722480;4.2805;240;56,882.90;73660;929.2;4,628.90;973460;4,567.00;16,135.92;165.3;381.59;330.59;22.815;68030;141.9;326.76;4,16,876;1950;641.9;175.35;324.46;1,776.50;242860
29/11/2021;4.854;172470;69.95;675090;4.3415;420;57,794.80;58650;966.4;4,443.22;532660;4,655.27;16,399.24;160.24;379;336.63;22.852;66860;145.53;333.76;4,25,260;1940;663.84;178.08;338.03;1,785.20;151370
24/11/2021;5.068;40860;78.39;328850;4.4645;1610;57,171.70;56680;977.4;4,273.54;595960;4,701.46;16,367.81;161.94;372;337.91;23.496;54620;146.12;326.74;4,33,333;1470;658.29;179.02;341.06;1,784.30;203240
23/11/2021;4.967;47430;78.5;506990;4.4235;430;57,573.20;72480;966.1;4,340.23;684350;4,690.70;16,306.72;161.41;369.68;337.68;23.435;93870;145.78;317.46;4,34,921;2420;654.06;179;337.25;1,783.80;311350
22/11/2021;4.789;96190;76.75;465770;4.3975;730;56,308.80;76450;1,016.70;4,086.95;717080;4,682.95;16,380.98;161.02;385.62;339.83;24.297;78540;146.3;319.56;4,30,100;1890;659.2;178.63;341.01;1,806.30;352860
19/11/2021;5.065;110060;76.1;30700;4.4;1020;58,083.40;74440;1,037.60;4,295.43;571960;4,697.96;16,573.34;160.55;379.02;343.11;24.781;67980;148.93;329.85;4,23,374;1560;678.8;183.83;345.3;1,851.60;234080
18/11/2021;4.902;111030;79.01;83980;4.305;850;56,955.30;100370;1,057.50;4,001.87;792380;4,706.64;16,482.97;157.87;365.46;341.27;24.9;63620;149.84;316.75;4,22,702;1620;682.02;184.8;338.69;1,861.40;186060
17/11/2021;4.816;145610;78.36;174470;4.268;480;60,367.80;73930;1,070.10;4,290.88;664940;4,688.67;16,308.07;153.49;363;339.12;25.167;54350;148.05;292.61;4,26,198;1800;691.69;177.45;340.77;1,870.20;172420
16/11/2021;5.177;141140;80.76;325670;4.3545;370;60,089.10;115360;1,075.60;4,208.16;1120000;4,700.90;16,309.77;151;351.58;339.51;24.944;77000;147.88;302.03;4,27,702;1520;687.4;177.03;342.96;1,854.10;220430
15/11/2021;5.017;117670;80.88;343480;4.4005;370;63,597.90;53530;1,097.80;4,562.98;495960;4,682.81;16,189.11;150;337.8;336.07;25.105;68480;148.45;300.25;4,29,302;1800;679.33;177.28;347.56;1,866.60;221210
12/11/2021;4.791;137100;80.79;390300;4.447;280;64,134.50;63270;1,090.10;4,667.31;634590;4,682.85;16,199.89;149.99;344.47;336.72;25.346;66390;148.68;303.9;4,31,575;1230;682.61;176.26;340.89;1,868.50;201360
11/11/2021;5.149;135950;81.59;475440;4.398;180;64,806.70;50370;1,095.50;4,720.87;418610;4,649.27;16,032.47;147.87;354.5;332.43;25.301;82020;145.77;303.9;4,29,202;1420;657.58;173.62;327.74;1,863.90;205310
10/11/2021;4.88;170390;81.34;555220;4.323;300;64,932.60;96210;1,077.90;4,634.03;761900;4,646.71;15,985.57;147.92;355.98;330.8;24.772;131560;145.89;294.59;4,30,602;1710;646.91;174.1;327.64;1,848.30;352790
9/11/2021;4.979;202740;84.15;504830;4.3725;180;66,904.40;66130;1,062.40;4,731.83;437410;4,685.25;16,219.93;150.81;341.17;335.95;24.318;65110;148.92;306.57;4,31,680;2060;655.99;178.81;335.37;1,830.80;224410
8/11/2021;5.427;154220;81.93;393950;4.3945;270;67,527.90;81080;1,061.10;4,808.38;673210;4,701.70;16,336.03;150.44;387.65;336.99;24.542;67620;149.03;308.04;4,35,200;2810;651.45;174.45;338.62;1,828.00;200410
5/11/2021;5.516;133340;81.27;531050;4.3355;130;60,974.30;44460;1,036.90;4,475.00;409750;4,697.53;16,359.38;151.28;407.36;336.06;24.157;73240;148.85;297.52;4,34,000;1690;645.72;175.95;341.13;1,816.80;299620
4/11/2021;5.716;147040;78.81;701120;4.309;70;61,412.60;49910;1,030.30;4,535.11;495860;4,680.06;16,346.24;150.96;409.97;336.44;23.911;68460;148.27;298.01;4,33,102;1970;668.4;173.85;335.85;1,793.50;222610
